date,team,team_opp,home,won,fg,fga,fg_pct,fg3,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,plus_minus,total,fg_opp,fga_opp,fg_pct_opp,pts_opp,total_opp,season
2025-02-26,BOS,BKN,1,1,45,96,0.45,11,0.33,15,18,15,26,35,20,5,3,15,20,125,-7,106,44,75,0.45,124,127,2025
2025-02-26,GSW,MIL,1,1,34,77,0.52,17,0.39,10,23,13,24,46,18,8,5,18,25,128,-3,109,31,91,0.53,94,91,2025
2025-02-26,MIL,GSW,1,0,31,97,0.45,16,0.43,13,26,7,25,32,17,9,4,15,15,97,-10,127,31,71,0.51,110,94,2025
2025-02-26,MIA,PHI,1,0,39,87,0.49,17,0.35,20,27,11,22,41,28,4,7,11,15,99,10,115,33,74,0.51,120,126,2025
2025-02-26,PHI,MIA,1,1,50,92,0.55,12,0.44,20,20,9,34,39,17,10,5,13,24,116,-8,113,50,75,0.43,113,93,2025
2025-02-26,DAL,LAL,1,1,44,90,0.53,5,0.44,10,22,13,27,34,23,4,4,9,24,100,-1,112,40,78,0.51,94,104,2025
2025-02-26,LAL,DAL,1,0,35,95,0.44,9,0.3,22,28,13,31,31,26,6,2,14,16,115,5,130,46,100,0.44,119,106,2025
2025-02-27,MIL,NYK,1,0,32,97,0.51,12,0.41,13,29,14,32,36,29,5,8,8,22,122,0,122,31,95,0.48,122,130,2025
2025-02-27,NYK,MIL,1,0,43,73,0.52,13,0.37,21,23,14,30,43,22,9,7,9,15,100,-9,113,50,91,0.54,102,104,2025
2025-02-27,PHI,BKN,1,0,47,72,0.44,17,0.42,25,20,6,24,37,30,5,2,11,17,107,2,107,32,99,0.45,123,91,2025
2025-02-27,BKN,PHI,1,0,41,88,0.53,12,0.41,19,17,9,28,30,28,3,3,9,25,90,-7,119,35,100,0.47,115,117,2025
2025-02-27,DAL,MIA,1,1,35,99,0.49,17,0.34,24,18,12,30,34,25,8,3,17,17,130,1,91,46,92,0.54,103,120,2025
2025-02-27,MIA,DAL,1,0,42,96,0.51,6,0.39,10,20,7,30,30,25,6,6,12,15,109,-1,103,36,80,0.5,116,126,2025
2025-02-27,GSW,LAL,1,1,32,87,0.54,13,0.38,17,25,10,31,50,20,6,3,14,18,122,-4,125,32,73,0.46,116,119,2025
2025-02-27,LAL,GSW,1,0,46,87,0.52,5,0.42,17,30,14,33,31,25,7,7,16,23,93,8,109,41,97,0.5,100,123,2025
2025-02-27,CHI,BOS,1,0,44,85,0.51,11,0.37,12,30,5,32,44,18,4,6,14,18,123,3,113,48,79,0.48,123,107,2025
2025-02-27,BOS,CHI,1,0,45,96,0.47,15,0.44,17,26,15,22,44,22,7,3,11,16,123,5,98,34,77,0.43,129,98,2025
2025-02-28,LAL,NYK,1,0,47,83,0.52,11,0.31,16,25,15,32,30,16,6,8,11,19,94,5,111,36,83,0.44,110,124,2025
2025-02-28,NYK,LAL,1,1,48,87,0.44,7,0.44,25,26,6,23,39,21,5,8,15,24,118,-3,97,37,75,0.4,101,95,2025
2025-02-28,CHI,BKN,1,0,44,73,0.41,15,0.44,20,23,7,25,44,20,9,7,17,25,117,9,92,41,81,0.51,123,96,2025
2025-02-28,BKN,CHI,1,0,34,99,0.54,6,0.38,20,18,10,30,31,19,6,8,10,17,100,-9,123,39,72,0.51,113,97,2025
2025-02-28,PHI,BOS,1,1,45,95,0.51,20,0.37,21,22,6,21,30,15,3,2,12,24,126,-1,114,41,85,0.41,100,125,2025
2025-02-28,BOS,PHI,1,0,38,93,0.45,10,0.45,14,26,10,26,32,17,9,7,10,22,110,-3,96,45,73,0.42,113,118,2025
2025-02-28,GSW,MIL,1,1,46,74,0.43,13,0.33,11,26,14,31,38,23,4,4,13,16,122,7,121,32,70,0.43,113,123,2025
2025-02-28,MIL,GSW,1,0,40,79,0.45,9,0.44,12,29,12,24,35,17,5,4,17,24,94,2,113,38,99,0.5,96,123,2025
2025-02-28,MIA,DAL,1,1,41,82,0.42,5,0.35,11,24,6,30,48,30,6,3,12,24,119,9,118,33,95,0.54,114,128,2025
2025-02-28,DAL,MIA,1,0,46,100,0.43,18,0.45,25,17,13,25,50,18,6,5,12,16,106,-6,96,39,74,0.48,128,109,2025
2025-03-01,PHI,MIL,1,0,40,95,0.49,8,0.38,19,23,9,22,39,25,5,4,13,17,102,-2,92,38,87,0.52,104,90,2025
2025-03-01,MIL,PHI,1,1,34,96,0.49,5,0.35,22,29,10,26,42,24,6,7,12,15,105,6,112,48,78,0.52,94,113,2025
2025-03-01,NYK,BKN,1,0,49,80,0.41,18,0.38,21,27,11,33,49,17,4,8,18,16,106,-7,126,43,97,0.54,109,123,2025
2025-03-01,BKN,NYK,1,0,42,98,0.47,7,0.34,12,29,12,35,49,25,9,2,16,19,104,4,118,50,89,0.41,127,122,2025
2025-03-01,GSW,MIA,1,0,30,87,0.43,10,0.31,24,26,6,25,48,24,9,2,14,23,104,0,126,40,78,0.44,111,94,2025
2025-03-01,MIA,GSW,1,0,37,92,0.41,15,0.36,24,15,13,25,40,15,3,4,17,21,94,1,126,31,81,0.55,128,116,2025
2025-03-01,CHI,LAL,1,0,36,78,0.44,8,0.37,22,17,15,24,34,18,5,6,10,18,102,7,98,43,92,0.41,118,127,2025
2025-03-01,LAL,CHI,1,0,30,87,0.47,14,0.45,17,18,9,21,36,27,5,3,15,25,117,3,110,48,83,0.55,125,97,2025
2025-03-01,BOS,DAL,1,1,46,91,0.52,17,0.42,17,26,8,26,37,24,4,4,18,18,103,-4,128,36,83,0.49,100,122,2025
2025-03-01,DAL,BOS,1,0,33,70,0.47,8,0.3,17,20,14,33,49,28,5,2,17,21,103,6,93,39,89,0.54,128,115,2025
2025-03-02,CHI,MIL,1,0,45,81,0.5,18,0.42,19,16,7,21,34,27,7,3,9,21,95,5,125,34,93,0.48,124,113,2025
2025-03-02,MIL,CHI,1,0,31,77,0.44,6,0.32,12,27,12,22,31,27,8,4,8,22,122,-9,120,30,93,0.53,130,123,2025
2025-03-02,NYK,GSW,1,1,36,79,0.52,15,0.41,24,26,11,28,47,24,5,2,12,15,125,4,115,35,77,0.47,97,117,2025
2025-03-02,GSW,NYK,1,0,49,93,0.49,11,0.39,19,28,15,30,30,27,4,2,13,22,92,-7,100,41,85,0.41,106,111,2025
2025-03-02,BOS,BKN,1,0,30,73,0.5,7,0.38,24,30,8,24,47,24,7,7,14,18,103,-7,114,40,93,0.49,119,90,2025
2025-03-02,BKN,BOS,1,0,34,86,0.51,15,0.31,15,15,15,28,35,15,4,4,16,22,92,9,96,43,95,0.4,97,118,2025
2025-03-02,LAL,PHI,1,1,49,83,0.45,11,0.39,22,21,13,28,41,16,10,4,17,21,96,-4,129,43,80,0.42,92,124,2025
2025-03-02,PHI,LAL,1,0,30,96,0.47,10,0.36,14,28,15,20,43,18,10,6,9,20,99,-4,106,44,100,0.44,126,103,2025
2025-03-02,MIA,DAL,1,0,38,78,0.49,10,0.37,19,29,9,26,32,19,7,8,16,22,112,6,99,41,93,0.49,120,104,2025
2025-03-02,DAL,MIA,1,1,50,71,0.54,13,0.4,15,24,8,34,40,19,10,2,11,15,129,0,119,34,80,0.52,102,93,2025
2025-03-03,NYK,CHI,1,1,32,91,0.43,11,0.4,11,17,9,33,31,15,5,5,10,23,129,-3,95,45,79,0.5,117,108,2025
2025-03-03,CHI,NYK,1,0,31,92,0.53,11,0.4,23,26,9,35,39,19,8,6,10,20,99,-8,97,34,91,0.47,104,112,2025
2025-03-03,GSW,DAL,1,1,33,72,0.44,5,0.36,25,29,13,27,48,30,9,6,14,24,95,8,129,39,77,0.55,94,99,2025
2025-03-03,DAL,GSW,1,0,41,96,0.51,18,0.34,18,25,14,27,34,26,8,4,18,20,120,2,91,46,72,0.4,122,97,2025
2025-03-03,MIL,BOS,1,1,46,80,0.51,9,0.36,18,20,13,25,37,22,8,4,13,18,128,1,116,38,93,0.45,93,101,2025
2025-03-03,BOS,MIL,1,1,35,72,0.43,19,0.34,24,21,9,32,49,23,8,8,10,20,119,-10,122,45,79,0.5,93,121,2025
2025-03-03,LAL,BKN,1,1,40,74,0.48,6,0.42,16,18,8,26,40,18,7,2,8,25,121,-10,104,34,76,0.48,114,102,2025
2025-03-03,BKN,LAL,1,0,41,94,0.51,14,0.39,12,25,5,27,41,27,8,4,15,21,103,6,105,46,73,0.41,126,108,2025
2025-03-03,PHI,MIA,1,1,30,88,0.53,19,0.42,19,29,14,25,43,26,9,6,15,23,124,-5,111,47,85,0.53,99,99,2025
2025-03-03,MIA,PHI,1,1,31,75,0.41,19,0.36,22,21,9,26,46,19,8,6,17,19,126,-7,93,47,98,0.45,108,125,2025
2025-03-04,MIA,DAL,1,0,36,71,0.5,15,0.42,12,25,12,35,47,17,5,3,17,18,119,-1,114,36,82,0.41,120,90,2025
2025-03-04,DAL,MIA,1,1,33,83,0.55,13,0.34,14,16,5,20,44,17,3,4,15,16,130,0,106,30,73,0.51,117,93,2025
2025-03-04,BKN,LAL,1,0,49,74,0.52,18,0.41,23,29,9,25,43,29,7,2,15,22,90,6,103,34,99,0.53,115,104,2025
2025-03-04,LAL,BKN,1,1,37,88,0.41,18,0.39,20,20,14,35,31,16,10,3,10,23,119,-3,91,37,80,0.41,93,129,2025
2025-03-04,NYK,CHI,1,1,33,71,0.42,10,0.32,12,19,10,31,39,20,5,3,8,24,129,-10,126,48,99,0.47,92,114,2025
2025-03-04,CHI,NYK,1,1,30,82,0.48,14,0.44,19,30,6,23,46,16,4,4,13,16,119,-10,117,44,93,0.51,111,112,2025
2025-03-04,PHI,BOS,1,1,34,72,0.43,17,0.34,11,25,11,28,38,29,5,8,11,16,125,-4,117,43,72,0.48,116,95,2025
2025-03-04,BOS,PHI,1,1,31,81,0.48,5,0.34,22,19,8,32,49,30,5,2,12,19,121,2,108,44,95,0.47,106,114,2025
2025-03-04,GSW,MIL,1,0,31,72,0.54,18,0.35,25,18,7,21,50,23,7,4,11,23,93,7,111,48,88,0.45,94,107,2025
2025-03-04,MIL,GSW,1,0,43,92,0.54,8,0.37,15,26,7,28,45,26,3,8,14,16,106,0,108,47,94,0.41,119,112,2025
2025-03-05,CHI,DAL,1,1,41,74,0.49,14,0.43,11,24,5,35,48,26,3,2,16,22,124,-5,107,32,86,0.43,103,114,2025
2025-03-05,DAL,CHI,1,0,37,73,0.53,19,0.35,23,17,5,34,31,19,5,3,12,16,90,-2,99,36,90,0.52,105,108,2025
2025-03-05,GSW,MIA,1,1,39,99,0.5,9,0.38,16,18,5,30,50,29,4,6,9,18,125,-10,126,45,76,0.52,115,92,2025
2025-03-05,MIA,GSW,1,0,36,84,0.49,5,0.44,10,25,13,29,44,28,6,7,16,17,118,8,91,33,89,0.41,122,127,2025
2025-03-05,BKN,MIL,1,0,45,94,0.55,16,0.31,15,22,14,29,43,25,9,4,12,24,102,-5,92,48,93,0.48,105,127,2025
2025-03-05,MIL,BKN,1,0,40,85,0.5,12,0.33,10,30,6,31,50,27,5,6,13,17,93,-2,100,40,79,0.42,102,102,2025
2025-03-05,PHI,LAL,1,0,32,93,0.55,10,0.33,25,21,12,28,36,21,5,6,16,20,102,-7,100,41,83,0.46,117,125,2025
2025-03-05,LAL,PHI,1,1,32,95,0.48,13,0.43,23,18,13,25,50,17,4,2,10,16,95,-8,120,46,90,0.45,90,120,2025
2025-03-05,BOS,NYK,1,1,40,72,0.46,17,0.4,17,17,14,20,32,28,6,5,17,24,127,-4,121,46,86,0.43,90,98,2025
2025-03-05,NYK,BOS,1,0,46,91,0.45,5,0.35,10,28,14,33,44,24,8,2,12,23,97,-6,107,37,74,0.49,118,101,2025
2025-03-06,BKN,BOS,1,1,36,86,0.44,10,0.41,13,24,9,29,48,27,7,4,9,15,115,-2,107,31,74,0.45,95,106,2025
2025-03-06,BOS,BKN,1,1,43,99,0.43,7,0.43,14,19,10,20,46,27,9,8,13,20,113,-2,120,47,80,0.5,111,97,2025
2025-03-06,DAL,GSW,1,1,45,99,0.49,11,0.4,20,22,7,23,45,15,5,5,17,20,122,-6,102,48,78,0.45,100,90,2025
2025-03-06,GSW,DAL,1,1,30,86,0.43,14,0.35,20,25,9,35,39,26,6,2,14,25,126,4,113,32,74,0.52,122,99,2025
2025-03-06,PHI,CHI,1,1,45,86,0.51,20,0.3,11,21,11,35,30,17,10,2,17,22,129,-9,118,45,87,0.5,109,121,2025
2025-03-06,CHI,PHI,1,1,35,84,0.44,5,0.44,17,30,10,32,49,25,4,4,17,15,98,10,120,45,83,0.44,97,128,2025
2025-03-06,LAL,MIA,1,0,34,82,0.52,20,0.37,22,15,6,25,30,17,4,4,12,16,106,-3,109,48,96,0.46,111,95,2025
2025-03-06,MIA,LAL,1,0,44,83,0.49,5,0.31,13,30,11,29,31,21,5,5,18,24,99,9,111,48,98,0.43,115,97,2025
2025-03-06,MIL,NYK,1,0,45,92,0.53,8,0.41,18,15,13,32,39,22,6,4,11,23,93,-7,105,34,85,0.54,99,124,2025
2025-03-06,NYK,MIL,1,0,37,83,0.46,20,0.41,19,29,7,21,34,21,6,6,13,15,103,5,115,39,76,0.55,106,110,2025
2025-03-07,DAL,PHI,1,1,47,81,0.45,19,0.33,19,30,8,21,33,15,10,2,14,24,106,10,118,33,80,0.43,95,120,2025
2025-03-07,PHI,DAL,1,1,36,88,0.51,18,0.45,25,15,8,26,46,17,7,3,11,18,128,-5,93,30,93,0.51,123,93,2025
2025-03-07,NYK,GSW,1,1,31,91,0.46,12,0.4,19,20,5,22,33,19,3,7,11,19,101,-3,97,50,93,0.43,96,112,2025
2025-03-07,GSW,NYK,1,0,44,70,0.48,19,0.32,18,22,11,33,43,17,6,3,14,23,109,6,112,30,85,0.47,111,109,2025
2025-03-07,LAL,MIA,1,0,46,99,0.41,20,0.44,18,19,12,32,44,21,6,5,16,17,107,10,109,39,100,0.43,123,107,2025
2025-03-07,MIA,LAL,1,1,33,94,0.4,17,0.43,24,25,12,32,45,30,3,5,14,18,124,3,114,37,98,0.42,101,104,2025
2025-03-07,BOS,CHI,1,1,37,83,0.5,5,0.37,21,20,11,35,32,24,6,4,12,24,128,-6,117,41,85,0.45,96,120,2025
2025-03-07,CHI,BOS,1,1,50,86,0.47,14,0.33,22,29,13,35,39,26,5,2,14,16,108,-8,104,48,74,0.42,107,126,2025
2025-03-07,MIL,BKN,1,0,37,97,0.5,15,0.36,16,19,6,33,46,22,7,5,13,24,95,-9,101,43,96,0.41,109,109,2025
2025-03-07,BKN,MIL,1,0,36,100,0.53,10,0.35,11,23,11,28,43,19,4,2,8,21,112,1,99,38,75,0.45,123,91,2025
2025-03-08,BKN,NYK,1,1,43,99,0.47,15,0.4,13,18,9,20,31,28,10,5,12,20,118,-5,111,35,95,0.46,107,101,2025
2025-03-08,NYK,BKN,1,1,31,89,0.53,13,0.38,11,30,5,26,36,16,6,7,17,18,118,4,112,38,81,0.5,90,102,2025
2025-03-08,GSW,PHI,1,0,34,86,0.48,18,0.42,17,29,8,25,46,29,7,8,11,23,102,-2,117,35,82,0.54,103,119,2025
2025-03-08,PHI,GSW,1,0,31,72,0.48,14,0.42,25,25,5,35,50,24,6,6,17,23,107,7,91,34,92,0.54,124,97,2025
2025-03-08,MIL,MIA,1,1,42,92,0.48,10,0.33,25,29,9,31,40,30,8,3,18,22,122,-5,115,31,79,0.51,96,109,2025
2025-03-08,MIA,MIL,1,0,40,71,0.42,9,0.41,21,15,6,24,47,21,7,5,8,24,129,7,122,37,100,0.46,129,122,2025
2025-03-08,LAL,DAL,1,0,47,81,0.52,16,0.38,16,24,9,23,36,30,8,2,13,23,101,-9,111,47,86,0.43,121,130,2025
2025-03-08,DAL,LAL,1,1,40,95,0.47,11,0.41,13,27,13,24,37,15,3,3,15,20,113,2,103,40,73,0.52,109,113,2025
2025-03-08,BOS,CHI,1,0,48,77,0.45,19,0.4,25,21,8,29,42,18,4,8,8,23,115,-2,102,31,92,0.53,115,123,2025
2025-03-08,CHI,BOS,1,0,38,88,0.51,15,0.37,21,18,6,22,50,20,9,4,18,22,92,0,111,41,79,0.48,121,106,2025
2025-03-09,MIA,BOS,1,0,42,87,0.47,12,0.38,19,19,6,28,39,19,8,6,11,24,116,1,128,36,79,0.47,116,108,2025
2025-03-09,BOS,MIA,1,1,33,87,0.41,19,0.33,24,16,6,21,49,21,5,6,14,17,128,4,95,31,82,0.44,118,129,2025
2025-03-09,GSW,NYK,1,0,49,85,0.49,8,0.34,23,23,10,35,50,18,9,7,16,15,104,-9,97,45,87,0.45,123,114,2025
2025-03-09,NYK,GSW,1,0,31,81,0.46,17,0.36,13,25,9,30,35,17,5,8,14,23,93,7,124,32,75,0.48,98,100,2025
2025-03-09,MIL,DAL,1,1,31,82,0.42,14,0.45,12,16,12,30,35,20,4,3,17,22,125,8,120,34,98,0.5,107,96,2025
2025-03-09,DAL,MIL,1,1,48,88,0.5,17,0.34,20,26,15,29,39,25,3,8,12,24,119,10,130,47,71,0.47,96,114,2025
2025-03-09,LAL,PHI,1,1,43,99,0.54,17,0.34,14,17,10,29,44,20,8,4,13,20,109,-4,119,34,91,0.48,99,123,2025
2025-03-09,PHI,LAL,1,1,44,72,0.42,10,0.37,23,16,10,27,48,18,6,8,16,25,127,-3,103,48,72,0.47,123,97,2025
2025-03-09,BKN,CHI,1,1,36,94,0.44,20,0.34,12,18,14,33,50,16,6,4,12,22,128,-4,98,30,74,0.43,100,115,2025
2025-03-09,CHI,BKN,1,1,32,86,0.48,16,0.38,24,29,5,21,50,21,9,7,15,19,111,-2,130,39,83,0.49,99,128,2025
2025-03-10,LAL,MIA,1,0,46,77,0.46,8,0.4,22,19,11,32,37,15,6,4,17,17,104,-4,111,30,94,0.5,128,96,2025
2025-03-10,MIA,LAL,1,1,45,94,0.46,6,0.32,19,16,11,33,42,16,8,7,8,23,124,4,122,44,83,0.51,122,119,2025
2025-03-10,NYK,MIL,1,1,36,83,0.52,15,0.37,22,26,7,24,42,21,3,7,12,25,121,10,127,46,83,0.41,97,102,2025
2025-03-10,MIL,NYK,1,1,45,80,0.52,19,0.31,11,28,9,24,41,24,10,3,13,19,101,9,110,41,87,0.48,100,98,2025
2025-03-10,DAL,CHI,1,0,49,88,0.49,14,0.38,14,15,10,24,45,18,5,7,9,17,98,6,125,32,91,0.45,108,113,2025
2025-03-10,CHI,DAL,1,0,47,76,0.43,15,0.4,12,22,12,23,38,24,5,3,12,23,125,-6,108,45,98,0.5,125,123,2025
2025-03-10,PHI,BKN,1,1,46,79,0.52,12,0.42,21,17,14,24,37,19,8,8,11,15,100,6,95,36,81,0.45,95,99,2025
2025-03-10,BKN,PHI,1,0,43,97,0.42,13,0.33,14,21,11,23,49,30,5,4,12,15,102,-7,122,44,79,0.45,117,122,2025
2025-03-10,BOS,GSW,1,0,37,97,0.46,8,0.42,10,16,7,30,35,25,8,8,10,15,111,-9,102,30,89,0.41,127,108,2025
2025-03-10,GSW,BOS,1,0,38,79,0.52,16,0.36,21,23,11,27,37,26,9,3,10,18,119,0,107,35,78,0.46,126,90,2025
2025-03-11,BKN,LAL,1,0,41,92,0.5,17,0.41,15,15,10,25,36,29,7,3,17,18,109,-8,118,35,86,0.45,124,115,2025
2025-03-11,LAL,BKN,1,0,35,79,0.53,20,0.44,16,26,9,34,30,30,3,7,8,18,114,-5,130,46,83,0.42,115,114,2025
2025-03-11,MIL,DAL,1,1,36,79,0.53,12,0.45,14,21,9,20,38,25,4,6,17,21,105,-1,97,36,86,0.42,104,93,2025
2025-03-11,DAL,MIL,1,1,31,88,0.45,20,0.45,15,20,14,29,36,21,5,2,10,21,103,10,100,33,71,0.43,98,97,2025
2025-03-11,BOS,GSW,1,1,50,70,0.48,8,0.33,24,27,12,30,39,28,9,6,15,25,121,9,111,39,96,0.44,109,107,2025
2025-03-11,GSW,BOS,1,0,37,100,0.47,11,0.37,18,22,8,31,37,29,9,6,12,19,120,1,126,36,95,0.44,122,90,2025
2025-03-11,CHI,PHI,1,0,40,77,0.49,18,0.37,16,25,8,34,39,17,4,8,16,24,97,-9,97,32,97,0.48,126,97,2025
2025-03-11,PHI,CHI,1,1,45,90,0.45,9,0.36,19,18,5,20,42,17,8,4,13,23,106,-8,116,44,100,0.54,92,124,2025
2025-03-11,MIA,NYK,1,0,44,99,0.48,13,0.43,10,26,15,30,47,21,9,8,8,15,105,4,113,31,97,0.5,111,92,2025
2025-03-11,NYK,MIA,1,0,50,90,0.5,18,0.31,25,18,14,26,30,27,4,3,17,22,92,4,95,30,81,0.41,130,97,2025
2025-03-12,PHI,NYK,1,1,32,71,0.54,20,0.37,10,16,6,22,32,18,8,6,9,22,130,6,116,46,86,0.55,114,100,2025
2025-03-12,NYK,PHI,1,1,38,91,0.51,16,0.32,13,21,8,24,32,29,6,7,13,17,119,-10,115,30,71,0.41,111,129,2025
2025-03-12,DAL,BOS,1,0,47,94,0.41,15,0.42,25,23,11,33,37,16,9,8,16,16,96,-6,93,38,72,0.52,130,91,2025
2025-03-12,BOS,DAL,1,1,41,92,0.48,5,0.42,23,29,10,23,33,30,9,5,8,24,127,6,108,35,92,0.51,109,104,2025
2025-03-12,MIA,BKN,1,0,46,76,0.42,18,0.4,19,17,7,22,38,24,10,3,8,16,105,-2,118,34,93,0.51,116,96,2025
2025-03-12,BKN,MIA,1,0,43,93,0.41,11,0.37,14,29,12,33,34,24,3,2,8,19,96,-2,112,41,81,0.53,96,114,2025
2025-03-12,CHI,GSW,1,0,32,81,0.47,5,0.44,18,27,11,33,32,30,9,7,16,17,109,-9,111,40,75,0.45,126,115,2025
2025-03-12,GSW,CHI,1,0,44,98,0.45,11,0.31,10,19,14,25,48,17,6,2,17,22,94,-10,124,47,86,0.44,111,91,2025
2025-03-12,MIL,LAL,1,0,49,78,0.53,15,0.32,10,15,13,32,43,16,7,6,17,16,107,8,93,42,87,0.44,122,128,2025
2025-03-12,LAL,MIL,1,0,42,90,0.53,18,0.37,22,27,5,20,32,26,9,5,15,21,98,8,120,50,73,0.42,113,113,2025
2025-03-13,BOS,GSW,1,1,38,78,0.47,5,0.37,17,28,13,30,50,24,9,8,18,16,101,-10,105,44,77,0.41,100,116,2025
2025-03-13,GSW,BOS,1,1,30,90,0.45,18,0.37,24,21,6,30,48,17,5,4,18,15,98,6,113,45,84,0.54,96,116,2025
2025-03-13,CHI,MIL,1,0,34,95,0.43,7,0.43,16,16,14,27,42,26,7,8,11,24,105,1,129,33,83,0.4,109,93,2025
2025-03-13,MIL,CHI,1,1,33,84,0.45,19,0.33,24,21,9,27,45,28,8,6,12,15,92,9,104,41,88,0.52,90,129,2025
2025-03-13,NYK,PHI,1,1,42,90,0.4,13,0.43,22,15,15,29,48,24,9,5,12,23,104,8,119,40,94,0.43,98,129,2025
2025-03-13,PHI,NYK,1,0,30,70,0.5,18,0.35,16,30,6,21,46,21,6,6,13,20,101,5,92,35,79,0.47,105,97,2025
2025-03-13,LAL,DAL,1,0,50,70,0.41,15,0.45,24,21,13,23,44,16,9,3,13,15,98,8,98,41,96,0.47,98,108,2025
2025-03-13,DAL,LAL,1,1,45,89,0.5,9,0.43,17,27,13,30,50,23,4,6,15,18,127,3,120,33,100,0.45,113,102,2025
2025-03-13,BKN,MIA,1,0,39,78,0.47,17,0.36,24,23,8,33,38,16,10,4,9,15,98,-8,118,41,72,0.49,98,93,2025
2025-03-13,MIA,BKN,1,1,37,93,0.43,7,0.37,25,18,12,22,47,18,9,2,9,24,118,-4,120,30,82,0.49,115,113,2025
2025-03-14,MIA,BKN,1,1,46,83,0.49,5,0.35,14,17,8,31,31,20,8,5,10,17,104,2,119,38,92,0.42,98,125,2025
2025-03-14,BKN,MIA,1,0,34,73,0.45,18,0.38,17,24,6,33,30,15,7,7,8,20,90,-2,107,50,100,0.43,90,106,2025
2025-03-14,NYK,MIL,1,1,44,98,0.4,18,0.4,17,24,7,30,38,20,8,2,14,21,124,-2,100,31,85,0.42,96,94,2025
2025-03-14,MIL,NYK,1,1,48,81,0.54,20,0.37,15,27,8,34,42,25,10,6,13,19,92,7,121,46,74,0.45,91,109,2025
2025-03-14,GSW,PHI,1,1,40,76,0.51,8,0.3,22,21,14,35,31,21,6,5,12,24,100,-8,118,49,89,0.54,91,95,2025
2025-03-14,PHI,GSW,1,0,38,92,0.48,11,0.38,18,30,14,31,46,28,5,4,11,15,100,-9,118,49,95,0.49,119,127,2025
2025-03-14,BOS,DAL,1,1,48,91,0.4,8,0.33,25,22,10,32,49,28,7,5,8,19,122,6,127,45,79,0.48,116,104,2025
2025-03-14,DAL,BOS,1,0,35,77,0.45,13,0.4,12,20,6,24,38,20,9,2,9,15,108,-9,124,49,96,0.48,122,111,2025
2025-03-14,LAL,CHI,1,1,36,95,0.43,10,0.42,16,23,15,20,40,23,10,8,11,16,124,2,117,44,70,0.4,119,103,2025
2025-03-14,CHI,LAL,1,0,45,85,0.47,16,0.32,21,25,7,33,50,25,3,3,16,19,98,10,127,32,96,0.41,105,121,2025
2025-03-15,CHI,MIA,1,1,37,91,0.53,8,0.39,25,16,14,30,45,15,8,7,10,20,118,-4,126,49,88,0.42,115,101,2025
2025-03-15,MIA,CHI,1,1,32,77,0.44,19,0.32,20,16,6,26,46,27,9,3,14,25,113,-3,104,42,94,0.47,96,96,2025
2025-03-15,DAL,LAL,1,1,44,72,0.53,7,0.38,14,22,6,30,34,29,10,2,16,25,99,8,119,34,88,0.53,90,109,2025
2025-03-15,LAL,DAL,1,1,43,97,0.4,11,0.35,12,15,10,33,37,27,9,7,13,15,114,-6,106,50,75,0.41,111,127,2025
2025-03-15,BOS,NYK,1,0,34,80,0.49,20,0.32,23,30,7,21,42,19,3,3,18,22,97,5,105,40,91,0.43,114,118,2025
2025-03-15,NYK,BOS,1,1,40,92,0.5,17,0.33,10,22,13,26,37,24,3,4,11,24,116,-6,92,33,70,0.54,95,102,2025
2025-03-15,BKN,GSW,1,1,42,94,0.52,7,0.44,21,21,10,22,50,19,8,7,11,21,127,-1,111,41,70,0.46,105,122,2025
2025-03-15,GSW,BKN,1,1,38,98,0.42,11,0.37,23,22,6,26,36,27,7,6,18,18,127,5,92,32,100,0.5,122,99,2025
2025-03-15,MIL,PHI,1,0,33,98,0.41,8,0.33,10,24,12,32,46,19,3,8,12,19,91,-4,106,45,75,0.41,127,90,2025
2025-03-15,PHI,MIL,1,1,48,99,0.49,7,0.4,12,15,10,22,40,18,6,4,18,25,118,8,90,45,77,0.5,95,110,2025
2025-03-16,CHI,NYK,1,1,38,76,0.51,19,0.41,18,27,11,28,32,21,8,2,17,19,113,2,126,43,82,0.54,104,96,2025
2025-03-16,NYK,CHI,1,0,40,93,0.54,7,0.44,15,21,7,32,46,21,8,4,16,20,98,-9,130,39,92,0.5,119,111,2025
2025-03-16,DAL,PHI,1,0,31,100,0.53,19,0.35,21,28,12,30,31,15,7,3,12,24,115,-6,117,31,79,0.42,121,118,2025
2025-03-16,PHI,DAL,1,1,48,85,0.45,19,0.31,23,18,10,35,35,29,8,5,10,24,113,-8,105,34,71,0.51,106,118,2025
2025-03-16,MIL,GSW,1,1,48,72,0.46,17,0.41,23,23,10,32,41,19,10,3,13,17,120,-9,107,34,79,0.49,93,108,2025
2025-03-16,GSW,MIL,1,1,41,90,0.51,17,0.33,15,21,5,23,49,29,7,5,8,17,128,-8,125,40,73,0.48,90,114,2025
2025-03-16,BOS,BKN,1,1,47,72,0.41,15,0.3,12,26,11,22,39,29,7,3,9,16,113,-7,123,39,92,0.42,106,116,2025
2025-03-16,BKN,BOS,1,1,38,77,0.53,10,0.44,10,30,5,25,33,28,9,5,9,18,130,-6,130,33,75,0.41,114,95,2025
2025-03-16,LAL,MIA,1,1,38,98,0.43,14,0.33,12,27,12,27,48,15,4,4,11,18,112,9,101,39,95,0.43,104,130,2025
